Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)
CGI_10025107	29776354	82861200	58416975	72040334
CGI_10000174	90762	91762541	206586	149723470
CGI_10003072	90762	91762541	206586	149723470
CGI_10023712	84808814	19152539	87605526	49968083
CGI_10005005	50050883	75383031	55617110	60383647
CGI_10015845	49792548	21447932	67492623	102301717
CGI_10010750	7864139	110752364	441555	121822300
CGI_10020480	47009	93849404	45261749	100934512
CGI_10025677	37364	100879907	40861058	97947199
CGI_10014466	29186068	29999793	23687778	156190536
CGI_10011951	26930974	91311982	44186561	74358670
CGI_10011894	79870	48456725	94077715	94061157
CGI_10023521	4308	195062362	9425190	32164507
CGI_10020760	271441	105457095	3238246	127570879
CGI_10004334	40952014	63213564	71416619	60609571
CGI_10006406	2643047	111081123	32155898	89877722
CGI_10010275	37286767	64478977	60389068	73539602
CGI_10001440	21078885	84973246	19530369	109149740
CGI_10025761	66989779	43533060	57354820	65216899
CGI_10002438	72545494	74200542	14405920	71361067
CGI_10003475	33993002	80228728	49286187	68925386
CGI_10014343	30403201	66463881	66619851	68705587
CGI_10023598	15769	116063476	21168372	94410977
CGI_10027721	79098520	24994421	68774713	58715885
CGI_10000867	47135405	50752148	64523700	69103469
CGI_10015029	19531	133136	187957448	42820379
CGI_10018521	19477940	84590237	52783637	72785022
CGI_10026001	129502647	36590236	28633277	34784092
CGI_10023265	14722839	85740341	29824080	99017046
CGI_10004224	71453	228303906	140291	330207
CGI_10010462	71453	228303906	140291	330207
CGI_10015704	32810550	68988617	37794879	88329977
CGI_10023361	108891093	11306385	52354372	54527801
CGI_10019698	17068421	45032246	106357104	57048689
CGI_10023343	17548459	98887960	26286578	82673539
CGI_10024526	4499014	135964230		84523923
CGI_10005478	204662794	277532	5758012	13899325
CGI_10016135	35267835	70908401	64366011	53982775
CGI_10009846	26139553	72353464	64833756	60954795
CGI_10009575	30269383	95534689	65823028	32565729
CGI_10016145	4010688	119696608	36109129	64167711
CGI_10000070	31557381	74601198	73586055	44167314
CGI_10027954	31557381	74601198	73586055	44167314
CGI_10009367	36666048	74298673	51491792	60439488
CGI_10004964	71241067	44396322	36319112	70824300
CGI_10027885	3225295	94412650	35185894	89758412
CGI_10001109	35612926	106202048	18013080	62748764
CGI_10018764	6036379	148301546	3565575	64378780
CGI_10009721	30081503	58875137	63119205	70137065
CGI_10017704	57787596	94510804	52299728	16868848
CGI_10013155	58165704	79315161	27970271	55522990
CGI_10023430	12378268	48552871	65771069	93528760
CGI_10028370	57558766	75303676	68373855	18620516
CGI_10005085	44468929	111986329	21686985	40782323
CGI_10004165	171997391	9084629	37229466	180582
CGI_10016717	59196487	85937556	920696	72143681
CGI_10004644	28150590	67852935	34669811	86376572
CGI_10013312	23582024	90745810	49063909	52468190
CGI_10005199	29559674	65825383	46794446	73553016
CGI_10015431	63511562	79569537	506220	71430190
CGI_10023793	55367802	68534954	26829252	63891748
CGI_10026322	3608505	52397068	41080353	117343170
CGI_10014650	13426702	160201238	20164599	20621289
CGI_10008579	24416151	75515545	53412205	61061912
CGI_10009474	24416151	75515545	53412205	61061912
CGI_10018230	36326270	52294069	50063925	75410333
CGI_10008295	13989491	102394568	56529757	41067983
CGI_10016549	42067163	44402466	70169664	57312079
CGI_10016565	7483780	82648045	39517472	83913303
CGI_10017093	114552	513763	211662099	386931
CGI_10020709	25327574	100200957	57696412	29379990
CGI_10028034	2216886	32991843	46965298	129036749
CGI_10017981	54755	49065	210493504	119743
CGI_10021109	48577858	33458518	19523695	109034775
CGI_10009964	731476	209648685	196004	7011
CGI_10026323	36968597	72746194	35380324	65402171
CGI_10006975	7401426	72857080	19633143	110027843
CGI_10010025	10039597	106143651	3816110	89530470
CGI_10011720	25166283	67752194	59306793	57236605
CGI_10002253	10827634	74005587	36783411	87385031
CGI_10012488	43072959	61023087	69090851	34484740
CGI_10012572	44263542	59391903	51931796	51735334
CGI_10011471	15693490	81662506	38494593	70727448
CGI_10025621		66060975	21307315	118991788
CGI_10007550	15480423	72227972	44468630	73868003
CGI_10010610	60101453	106177	79679441	65540401
CGI_10027745	21167413	99021469	18393464	66405345
CGI_10026683	43551780	33243879	104157202	23865214
CGI_10007907	799519	98592122	250708	105071618
CGI_10023223	54551	151865623	58543	52591517
CGI_10022880	137816076	17184211	32673905	16704700
CGI_10026634	19412552	30386779	48572015	105711058
CGI_10003382	58051044	3009698	30839074	112067585
CGI_10023900	14011728	89873830	21047527	78351245
CGI_10022095	28485033	75861920	44684708	54135376
CGI_10012106	67681106	27501694	65283298	42406994
CGI_10015116	47459886	53862432	45336392	55580989
CGI_10025351	20085036	79576086	39472525	63041820
CGI_10021617	31268853	67142848	42686009	60976337
CGI_10016329	3626911	85620121	67610107	44915012
CGI_10017778	31259989	25247562	64287644	80976400
CGI_10021863	54053668	93525092	85082	54106866
CGI_10015344	42642067	53889179	49803867	54996885
CGI_10003426	20396205	62235430	28594490	89001870
CGI_10001276	42942846	68883320	29229489	59033219
CGI_10011096	49750104	32569891	85812327	31926445
CGI_10023822	9044230	79591768	23912001	86989269
CGI_10024839	82872183	56016089	25133297	35473653
CGI_10026650	23334963	69948576	38277863	67442301
CGI_10017931	30037528	70232336	43368824	54902347
CGI_10020511	49525204	93768353	9047220	46162342
CGI_10020997	17279453	32464163	71975650	76743674
CGI_10016821	307308	3308640	5310713	189330845
CGI_10021156	307308	3308640	5310713	189330845
CGI_10014979	18810659	94097999	20566500	64484299
CGI_10022062	10197460	42342683	51915600	93420059
CGI_10009994	61841015	49623907	43314192	43052100
CGI_10012901	34155755	33271576	60775766	69358420
CGI_10026470	161950056	369178	113349	35066721
CGI_10017631	8938868	57582216	5525538	125341574
CGI_10015807	22123540	71573572	59197684	44373269
CGI_10005094	30982809	91424292	29815673	44266487
CGI_10019307	110319	133123550	1309841	61901868
CGI_10020933	60029732	37189152	52668852	46169788
CGI_10000381	22680044	56173075	29723467	87014372
CGI_10020539	24786097	64125080	44102443	61995879
CGI_10004789	17429215	78039686	49816543	49524568
CGI_10021162	32447704	63797097	23113164	75040311
CGI_10024548	31838772	65915377	37964527	58313052
CGI_10027127	37747559	11906512	35203139	109144131
CGI_10005609	1939796	113597279	11965801	66257922
CGI_10028689	29039320	89610707	15568411	58664694
CGI_10010188	5819830	80197087	47893816	58853283
CGI_10028103	22668138	70794506	25647220	73602102
CGI_10000684	2113655	74665382	21057973	94582122
CGI_10026504	3457644	72347959	19047408	97034178
CGI_10010810	3951785	116668808	30773510	39932390
CGI_10001344	29923915	1122690	1170705	159057862
CGI_10000248	18612061	67560113	49952220	54564476
CGI_10006526	50587341	48676770	34013768	55833511
CGI_10023355	142939535	28454146	52390	16499218
CGI_10016070	34171531	105262673	23782247	24355043
CGI_10012393	8870827	81178853	487445	95584158
CGI_10000886	37548474	88801519	14502481	44824917
CGI_10013074	54967415	54255664	33560011	42710225
CGI_10005676	8289878	66430665	27866900	82657877
CGI_10019933	67666461	23435120	64016218	30093741
CGI_10019526	27234084	69181842	32862230	55918727
CGI_10001323	11179364	43285280	67677196	62919938
CGI_10008381	10649914	22115674	146385798	5721397
CGI_10003352	25125854	43574312	55639006	60082634
CGI_10026114	12236243	68028050	23739847	79176754
CGI_10001374	7458105	98151044	23026814	54098540
CGI_10025602	7458105	98151044	23026814	54098540
CGI_10005321	132716	269901	52154074	130063600
CGI_10010133	181799	50953982	59117309	70960106
CGI_10010284	973311	179966202	55722	86251
CGI_10005726	5162	138589634	14221	42292805
CGI_10023678	31990494	102697495	3840946	42101221
CGI_10002457	10417143	95431493	29562151	44846246
CGI_10015978	10417143	95431493	29562151	44846246
CGI_10022918	7936869	57540923	55495438	58696109
CGI_10024777	18786514	53227674	35802591	71731698
CGI_10019148	18575799	67415865	38836807	54494234
CGI_10020097	12619892	77365918	74026897	15265899
CGI_10010052	151139	69645188	80405104	29006113
CGI_10015737	30972912	55252969	33863060	59013185
CGI_10026496	23034	86933123	18907810	73163254
CGI_10022094	121605	85537219	132115	92429210
CGI_10018882	33657785	78171658	32089037	33933313
CGI_10026164	134120	99387775	21034825	57176213
CGI_10016989	43374986	34930812	64691558	33699978
CGI_10010822	17152699	87837688	20696859	50659319
CGI_10011008	43496913	92808691	21311907	18697978
CGI_10023342	41330845	48886954	7244978	78716997
CGI_10002553	681105	58842043	38248026	78405362
CGI_10018450	362484	54509769	59775345	61525250
CGI_10012680	30093488	66696051	21997992	57264287
CGI_10021944	43601949	88976036	42001024	291794
CGI_10007141	9864734	58806733	26971841	78975788
CGI_10016471	24417627	83944079	354483	65733249
CGI_10022996	41092	116354400	40199537	17592986
CGI_10021833	48078816	89626020	15932568	19993214
CGI_10028273	11411004	49085082	40361729	72763370
CGI_10004053	19354	72498422	18987340	82017606
CGI_10015475	20193287	60526369	44756138	47616937
CGI_10026568	64522136	47352548	11667725	49346475
CGI_10028101	14151503	49849926	57159257	51425400
CGI_10026605	50285968	14305532	245267	107545767
CGI_10011968	32407720	52535948	43954076	42989860
CGI_10005261	18367616	48763107	45584519	58571933
CGI_10005444	18257005	48629186	45541901	58462416
CGI_10025706	37574943	34859754	37392882	61041186
CGI_10020014	3691250	49948192	7156550	109921836
CGI_10014943	21553247	62725411	25005642	61367040
CGI_10026762	8506245	97485358	46823723	17686417
CGI_10014264	14035548	63134359	28695610	64178082
CGI_10003288	10738347	49069479	29610909	80080951
CGI_10014059		71225763	51964894	45807853
CGI_10006397	13120452	52776678	34224862	68248003
CGI_10006566	36895742	16558385	73116870	41550635
CGI_10016612	61699917	34554831	50631080	21217560
CGI_10015712	43282282	47155114	40693921	36619755
CGI_10002827	42149687	34150096	60880053	30146521
CGI_10024319	42149687	34150096	60880053	30146521
CGI_10024702	8176917	93806267	69092	65080418
CGI_10024793	1347571	69982389	26250204	68910615
CGI_10016304	23131821	65128939	26390624	51719706
CGI_10017050	829587	43212153	16493856	105681171
CGI_10013820	376062	17092972	134286744	14082478
CGI_10016238	376062	17092972	134286744	14082478
CGI_10008715	12702232	66667046	27052870	58780794
CGI_10023240	5461112	87877596	30317282	40588877
CGI_10026278	15106647	71600499	36370433	40968096
CGI_10004741	70453201	11897830	10536	81388625
CGI_10004560	16812401	50302608	34134871	62325407
CGI_10006238	34338219	60621208	25986000	42499558
CGI_10007080	14807399	53888017	26013544	68476541
CGI_10006569	18308333	83174423	21691950	39865079
CGI_10010075	2539116	61567921	40740126	58141354
CGI_10027015	22892463	58908364	15138575	65904525
CGI_10013913	3978	79204436	24683239	57513984
CGI_10024761	3978	79204436	24683239	57513984
CGI_10024762	3978	79204436	24683239	57513984
CGI_10002367	18535871	56634989	32518786	53656677
CGI_10025200	69029702	34272615	27897616	28634661
CGI_10006718	6480805	46111851	44933599	62142125
CGI_10022784	6480805	46111851	44933599	62142125
CGI_10009060	51752991	46903079	18571006	41971056
CGI_10001490	90186778	39416110	14069057	15484972
CGI_10027546	27672109	47000788	44665152	38857487
CGI_10021424	8470247	138885377	5217171	5308346
CGI_10019453	23051653	52273331	28616551	53740698
CGI_10026552	153225976	80295	52772	3559488
CGI_10026956	31106972	48949314	45382739	31307387
CGI_10027880	12401705	82179453	38020212	23920045
CGI_10023441	4442	55830546	23840350	76469729
CGI_10020735	3938	66606615	9115969	80266326
CGI_10017149	57716051	57351801	9371733	31107222
CGI_10017224	22478389	51307835	26175451	55558700
CGI_10007230	24413694	44596272	43735602	42356033
CGI_10015190	27162762	62471319	46192278	19223127
CGI_10023490	45402170	59761728	20776972	29090825
CGI_10004950	69075	93300933	10466017	51189679
CGI_10003446	22558098	28972469	25433518	77792661
CGI_10012749	27810649	55039464	31904759	39835255
CGI_10021212	8073	76436083	1661804	76269678
CGI_10027540	174719	55151383	23189107	75848975
CGI_10004062	75863887	16104426	57513646	4877401
CGI_10028418	75863887	16104426	57513646	4877401
CGI_10003156	14984319	66785231	15747342	56133125
CGI_10024381	41525893	8072907	7759628	96051995
CGI_10016285	27387104	42729463	32168773	51059788
CGI_10024491	27387104	42729463	32168773	51059788
CGI_10016956	19216159	52312154	29507370	52297577
CGI_10023495	28971097	54413409	30698694	39039831
CGI_10024246	12741352	59680164	15879149	64398931
CGI_10005875	14411765	34556696	53175160	50555421
CGI_10002729	41230069	48222930	457223	62438357
CGI_10011117	142719	334399	29213720	122634775
CGI_10015882	56546827	69710902	25385540	531999
CGI_10023362	13045012	69424621	20484869	48840671
CGI_10020540	10883598	43617614	32987783	63844802
CGI_10011204	1013038	70219068	3969	79767342
CGI_10022766	27415157	49713030	32410254	40177395
CGI_10013189	14672035	54026367	18476725	62434269
CGI_10012027	59410	371600	141641	148875653
CGI_10004396	19251115	50157794	30493774	49478938
CGI_10025948	36980763	44040509	42497507	25161531
CGI_10001358	31560	6141875	19329908	123121446
CGI_10007087	31560	6141875	19329908	123121446
CGI_10015233	31560	6141875	19329908	123121446
CGI_10016932	31560	6141875	19329908	123121446
CGI_10026701	31560	6141875	19329908	123121446
CGI_10016648	22926036	51838885	16044313	57803166
CGI_10024292	37312	71515623	19066248	57844391
CGI_10012398	3472337	43648235	19208417	81970876
CGI_10006113	61061	70094091	16391065	61636027
CGI_10021302	264494	59062729	15736075	72687329
CGI_10022189	8255325	109909900	6167040	23349858
CGI_10020782	1365323	69573024	25748591	50913350
CGI_10008494	3783498	56693340	33484842	53281353
CGI_10012532	3177846	452891	50857	143221909
CGI_10000402	14172550	39704249	22332532	70620872
CGI_10022952	51266	33276981	84208559	29044803
CGI_10006178	6981521	48575867	34054679	56968399
CGI_10008793	11669468	28712288	33171551	72916997
CGI_10008795	11669468	28712288	33171551	72916997
CGI_10004940	386596	58523265	23122059	64228692
CGI_10000289	27006866	31545489	54842321	32787613
CGI_10000426	27006866	31545489	54842321	32787613
CGI_10000755	27006866	31545489	54842321	32787613
CGI_10001235	27006866	31545489	54842321	32787613
CGI_10001250	27006866	31545489	54842321	32787613
CGI_10001634	27006866	31545489	54842321	32787613
CGI_10001710	27006866	31545489	54842321	32787613
CGI_10001794	27006866	31545489	54842321	32787613
CGI_10002644	27006866	31545489	54842321	32787613
CGI_10004271	27006866	31545489	54842321	32787613
CGI_10005620	27006866	31545489	54842321	32787613
CGI_10006223	27006866	31545489	54842321	32787613
CGI_10010269	27006866	31545489	54842321	32787613
CGI_10011966	27006866	31545489	54842321	32787613
CGI_10014820	27006866	31545489	54842321	32787613
CGI_10015662	27006866	31545489	54842321	32787613
CGI_10017138	27006866	31545489	54842321	32787613
CGI_10018009	27006866	31545489	54842321	32787613
CGI_10018579	27006866	31545489	54842321	32787613
CGI_10019322	27006866	31545489	54842321	32787613
CGI_10019959	27006866	31545489	54842321	32787613
CGI_10019972	27006866	31545489	54842321	32787613
CGI_10020753	27006866	31545489	54842321	32787613
CGI_10021132	27006866	31545489	54842321	32787613
CGI_10022394	27006866	31545489	54842321	32787613
CGI_10022797	27006866	31545489	54842321	32787613
CGI_10028068	27006866	31545489	54842321	32787613
CGI_10015264	31802786	87706861	17407756	8703145
CGI_10028738	36683750	2015634	758519	106119623
CGI_10014055	13628475	50603364	41065734	40240974
CGI_10018300	60401013	36672130	15340819	32590164
CGI_10026782	7167142	9626515	25122054	102914553
CGI_10010724	7485128	53261664	33914068	50131508
CGI_10002192	29065	28149555	36407589	80010723
CGI_10013207	28604721	35210555	39866613	40825680
CGI_10024625	5799959	45161477	43386130	49663514
CGI_10017278	22816373	43591254	38987712	38478993
