PROTID	PROTLEN	ISFWD	DEFLINE	NUMXML	ALL_ID	MAXPW	ALL_PW	ALL_LOCALPW	MAXINIPROB	WT_MAXINIPROB	MAXINIPROBUNIQ	ALL_NUMPEPSTOT	ALL_NUMPEPSUNIQ	ALL_NUMSPECSTOT	ALL_NUMSPECSUNIQ	X2014_AUG_18_QE15B_ID	X2014_AUG_18_QE15B_PW	X2014_AUG_18_QE15B_NUMPEPSTOT	X2014_AUG_18_QE15B_NUMPEPSUNIQ	X2014_AUG_18_QE15B_NUMSPECSTOT	X2014_AUG_18_QE15B_TOTNSAF	X2014_AUG_18_QE15B_NUMSPECSUNIQ	X2014_AUG_18_QE15B_UNIQNSAF	X2014_AUG_18_QE15B_NUMSPECSADJ	X2014_AUG_18_QE15B_ADJNSAF	X2014_AUG_18_QE16_ID	X2014_AUG_18_QE16_PW	X2014_AUG_18_QE16_NUMPEPSTOT	X2014_AUG_18_QE16_NUMPEPSUNIQ	X2014_AUG_18_QE16_NUMSPECSTOT	X2014_AUG_18_QE16_TOTNSAF	X2014_AUG_18_QE16_NUMSPECSUNIQ	X2014_AUG_18_QE16_UNIQNSAF	X2014_AUG_18_QE16_NUMSPECSADJ	X2014_AUG_18_QE16_ADJNSAF	X2014_AUG_18_QE17_ID	X2014_AUG_18_QE17_PW	X2014_AUG_18_QE17_NUMPEPSTOT	X2014_AUG_18_QE17_NUMPEPSUNIQ	X2014_AUG_18_QE17_NUMSPECSTOT	X2014_AUG_18_QE17_TOTNSAF	X2014_AUG_18_QE17_NUMSPECSUNIQ	X2014_AUG_18_QE17_UNIQNSAF	X2014_AUG_18_QE17_NUMSPECSADJ	X2014_AUG_18_QE17_ADJNSAF	X2014_AUG_18_QE18_ID	X2014_AUG_18_QE18_PW	X2014_AUG_18_QE18_NUMPEPSTOT	X2014_AUG_18_QE18_NUMPEPSUNIQ	X2014_AUG_18_QE18_NUMSPECSTOT	X2014_AUG_18_QE18_TOTNSAF	X2014_AUG_18_QE18_NUMSPECSUNIQ	X2014_AUG_18_QE18_UNIQNSAF	X2014_AUG_18_QE18_NUMSPECSADJ	X2014_AUG_18_QE18_ADJNSAF	X2014_AUG_18_QE21_ID	X2014_AUG_18_QE21_PW	X2014_AUG_18_QE21_NUMPEPSTOT	X2014_AUG_18_QE21_NUMPEPSUNIQ	X2014_AUG_18_QE21_NUMSPECSTOT	X2014_AUG_18_QE21_TOTNSAF	X2014_AUG_18_QE21_NUMSPECSUNIQ	X2014_AUG_18_QE21_UNIQNSAF	X2014_AUG_18_QE21_NUMSPECSADJ	X2014_AUG_18_QE21_ADJNSAF	X2014_AUG_18_QE22_ID	X2014_AUG_18_QE22_PW	X2014_AUG_18_QE22_NUMPEPSTOT	X2014_AUG_18_QE22_NUMPEPSUNIQ	X2014_AUG_18_QE22_NUMSPECSTOT	X2014_AUG_18_QE22_TOTNSAF	X2014_AUG_18_QE22_NUMSPECSUNIQ	X2014_AUG_18_QE22_UNIQNSAF	X2014_AUG_18_QE22_NUMSPECSADJ	X2014_AUG_18_QE22_ADJNSAF	X2014_AUG_18_QE23_ID	X2014_AUG_18_QE23_PW	X2014_AUG_18_QE23_NUMPEPSTOT	X2014_AUG_18_QE23_NUMPEPSUNIQ	X2014_AUG_18_QE23_NUMSPECSTOT	X2014_AUG_18_QE23_TOTNSAF	X2014_AUG_18_QE23_NUMSPECSUNIQ	X2014_AUG_18_QE23_UNIQNSAF	X2014_AUG_18_QE23_NUMSPECSADJ	X2014_AUG_18_QE23_ADJNSAF	X2014_AUG_18_QE28_ID	X2014_AUG_18_QE28_PW	X2014_AUG_18_QE28_NUMPEPSTOT	X2014_AUG_18_QE28_NUMPEPSUNIQ	X2014_AUG_18_QE28_NUMSPECSTOT	X2014_AUG_18_QE28_TOTNSAF	X2014_AUG_18_QE28_NUMSPECSUNIQ	X2014_AUG_18_QE28_UNIQNSAF	X2014_AUG_18_QE28_NUMSPECSADJ	X2014_AUG_18_QE28_ADJNSAF	X2014_AUG_18_QE29_ID	X2014_AUG_18_QE29_PW	X2014_AUG_18_QE29_NUMPEPSTOT	X2014_AUG_18_QE29_NUMPEPSUNIQ	X2014_AUG_18_QE29_NUMSPECSTOT	X2014_AUG_18_QE29_TOTNSAF	X2014_AUG_18_QE29_NUMSPECSUNIQ	X2014_AUG_18_QE29_UNIQNSAF	X2014_AUG_18_QE29_NUMSPECSADJ	X2014_AUG_18_QE29_ADJNSAF	X2014_AUG_18_QE30_ID	X2014_AUG_18_QE30_PW	X2014_AUG_18_QE30_NUMPEPSTOT	X2014_AUG_18_QE30_NUMPEPSUNIQ	X2014_AUG_18_QE30_NUMSPECSTOT	X2014_AUG_18_QE30_TOTNSAF	X2014_AUG_18_QE30_NUMSPECSUNIQ	X2014_AUG_18_QE30_UNIQNSAF	X2014_AUG_18_QE30_NUMSPECSADJ	X2014_AUG_18_QE30_ADJNSAF	X2014_AUG_18_QE33_ID	X2014_AUG_18_QE33_PW	X2014_AUG_18_QE33_NUMPEPSTOT	X2014_AUG_18_QE33_NUMPEPSUNIQ	X2014_AUG_18_QE33_NUMSPECSTOT	X2014_AUG_18_QE33_TOTNSAF	X2014_AUG_18_QE33_NUMSPECSUNIQ	X2014_AUG_18_QE33_UNIQNSAF	X2014_AUG_18_QE33_NUMSPECSADJ	X2014_AUG_18_QE33_ADJNSAF	X2014_AUG_18_QE34_ID	X2014_AUG_18_QE34_PW	X2014_AUG_18_QE34_NUMPEPSTOT	X2014_AUG_18_QE34_NUMPEPSUNIQ	X2014_AUG_18_QE34_NUMSPECSTOT	X2014_AUG_18_QE34_TOTNSAF	X2014_AUG_18_QE34_NUMSPECSUNIQ	X2014_AUG_18_QE34_UNIQNSAF	X2014_AUG_18_QE34_NUMSPECSADJ	X2014_AUG_18_QE34_ADJNSAF	X2014_AUG_18_QE35_ID	X2014_AUG_18_QE35_PW	X2014_AUG_18_QE35_NUMPEPSTOT	X2014_AUG_18_QE35_NUMPEPSUNIQ	X2014_AUG_18_QE35_NUMSPECSTOT	X2014_AUG_18_QE35_TOTNSAF	X2014_AUG_18_QE35_NUMSPECSUNIQ	X2014_AUG_18_QE35_UNIQNSAF	X2014_AUG_18_QE35_NUMSPECSADJ	X2014_AUG_18_QE35_ADJNSAF	X2014_AUG_18_QE41_ID	X2014_AUG_18_QE41_PW	X2014_AUG_18_QE41_NUMPEPSTOT	X2014_AUG_18_QE41_NUMPEPSUNIQ	X2014_AUG_18_QE41_NUMSPECSTOT	X2014_AUG_18_QE41_TOTNSAF	X2014_AUG_18_QE41_NUMSPECSUNIQ	X2014_AUG_18_QE41_UNIQNSAF	X2014_AUG_18_QE41_NUMSPECSADJ	X2014_AUG_18_QE41_ADJNSAF	X2014_AUG_18_QE42_ID	X2014_AUG_18_QE42_PW	X2014_AUG_18_QE42_NUMPEPSTOT	X2014_AUG_18_QE42_NUMPEPSUNIQ	X2014_AUG_18_QE42_NUMSPECSTOT	X2014_AUG_18_QE42_TOTNSAF	X2014_AUG_18_QE42_NUMSPECSUNIQ	X2014_AUG_18_QE42_UNIQNSAF	X2014_AUG_18_QE42_NUMSPECSADJ	X2014_AUG_18_QE42_ADJNSAF	X2014_AUG_18_QE43_ID	X2014_AUG_18_QE43_PW	X2014_AUG_18_QE43_NUMPEPSTOT	X2014_AUG_18_QE43_NUMPEPSUNIQ	X2014_AUG_18_QE43_NUMSPECSTOT	X2014_AUG_18_QE43_TOTNSAF	X2014_AUG_18_QE43_NUMSPECSUNIQ	X2014_AUG_18_QE43_UNIQNSAF	X2014_AUG_18_QE43_NUMSPECSADJ	X2014_AUG_18_QE43_ADJNSAF	X2014_AUG_18_QE450_ID	X2014_AUG_18_QE450_PW	X2014_AUG_18_QE450_NUMPEPSTOT	X2014_AUG_18_QE450_NUMPEPSUNIQ	X2014_AUG_18_QE450_NUMSPECSTOT	X2014_AUG_18_QE450_TOTNSAF	X2014_AUG_18_QE450_NUMSPECSUNIQ	X2014_AUG_18_QE450_UNIQNSAF	X2014_AUG_18_QE450_NUMSPECSADJ	X2014_AUG_18_QE450_ADJNSAF	X2014_AUG_18_QE453_ID	X2014_AUG_18_QE453_PW	X2014_AUG_18_QE453_NUMPEPSTOT	X2014_AUG_18_QE453_NUMPEPSUNIQ	X2014_AUG_18_QE453_NUMSPECSTOT	X2014_AUG_18_QE453_TOTNSAF	X2014_AUG_18_QE453_NUMSPECSUNIQ	X2014_AUG_18_QE453_UNIQNSAF	X2014_AUG_18_QE453_NUMSPECSADJ	X2014_AUG_18_QE453_ADJNSAF	X2014_AUG_18_QE46_ID	X2014_AUG_18_QE46_PW	X2014_AUG_18_QE46_NUMPEPSTOT	X2014_AUG_18_QE46_NUMPEPSUNIQ	X2014_AUG_18_QE46_NUMSPECSTOT	X2014_AUG_18_QE46_TOTNSAF	X2014_AUG_18_QE46_NUMSPECSUNIQ	X2014_AUG_18_QE46_UNIQNSAF	X2014_AUG_18_QE46_NUMSPECSADJ	X2014_AUG_18_QE46_ADJNSAF	X2014_AUG_18_QE47_ID	X2014_AUG_18_QE47_PW	X2014_AUG_18_QE47_NUMPEPSTOT	X2014_AUG_18_QE47_NUMPEPSUNIQ	X2014_AUG_18_QE47_NUMSPECSTOT	X2014_AUG_18_QE47_TOTNSAF	X2014_AUG_18_QE47_NUMSPECSUNIQ	X2014_AUG_18_QE47_UNIQNSAF	X2014_AUG_18_QE47_NUMSPECSADJ	X2014_AUG_18_QE47_ADJNSAF	X2014_AUG_18_QE54_ID	X2014_AUG_18_QE54_PW	X2014_AUG_18_QE54_NUMPEPSTOT	X2014_AUG_18_QE54_NUMPEPSUNIQ	X2014_AUG_18_QE54_NUMSPECSTOT	X2014_AUG_18_QE54_TOTNSAF	X2014_AUG_18_QE54_NUMSPECSUNIQ	X2014_AUG_18_QE54_UNIQNSAF	X2014_AUG_18_QE54_NUMSPECSADJ	X2014_AUG_18_QE54_ADJNSAF	X2014_AUG_18_QE55_ID	X2014_AUG_18_QE55_PW	X2014_AUG_18_QE55_NUMPEPSTOT	X2014_AUG_18_QE55_NUMPEPSUNIQ	X2014_AUG_18_QE55_NUMSPECSTOT	X2014_AUG_18_QE55_TOTNSAF	X2014_AUG_18_QE55_NUMSPECSUNIQ	X2014_AUG_18_QE55_UNIQNSAF	X2014_AUG_18_QE55_NUMSPECSADJ	X2014_AUG_18_QE55_ADJNSAF
SRR493637.158068.2_6	163	1	F5X2MQL02GIMEH.2 length=489	12	234-a	1.0	1.0	1.0	0.999	1.0	0.999	3	3	15	15	703-a	0.9951	1	1	1	2.1911	1	23.01	1	15.5042	678-a	0.9953	1	1	1	2.1461	1	23.4966	1	15.4445	null	0.0	0	0	0	0.0	0	0.0	0	0.0	674-a	0.996	1	1	1	2.5847	1	22.9559	1	15.9862	710-a	0.9944	1	1	1	2.1509	1	21.3778	1	14.1209	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	93-a	1.0	2	2	2	4.7564	2	43.2678	2	29.1487	null	0.0	0	0	0	0.0	0	0.0	0	0.0	87-a	1.0	2	2	2	5.5683	2	48.9541	2	32.6514	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	118-a	1.0	2	2	2	5.3005	2	40.1988	2	27.802	null	0.0	0	0	0	0.0	0	0.0	0	0.0	705-a	0.9957	1	1	1	2.6105	1	21.301	1	14.7408	null	0.0	0	0	0	0.0	0	0.0	0	0.0	680-a	0.9958	1	1	1	2.0641	1	22.6655	1	14.9701	797-a	0.9947	1	1	1	2.7772	1	19.5568	1	13.9144	687-a	0.9958	1	1	1	2.0401	1	20.6522	1	13.6937	706-a	0.9947	1	1	1	1.9854	1	20.8025	1	13.6572	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.154378.2_4	176	1	F5X2MQL02G7MXG.2 length=530	9	2340-a	0.9729	0.9497	0.9497	0.994	1.0	0.994	1	1	9	9	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1264-a	0.8854	1	1	1	2.3938	1	21.2603	1	14.8054	1076-a	0.9538	1	1	1	1.992	1	19.7987	1	13.0778	1038-a	0.9729	1	1	1	1.7664	1	18.187	1	12.0012	1297-a	0.8761	1	1	1	2.0033	1	21.3976	1	13.8164	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1135-a	0.9068	1	1	1	2.5785	1	22.6691	1	15.1198	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1211-a	0.9599	1	1	1	2.4545	1	18.6148	1	12.8742	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1261-a	0.9391	1	1	1	2.5721	1	18.1122	1	12.8866	1388-a	0.851	1	1	1	1.8894	1	19.1267	1	12.6822	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1140-a	0.9307	1	1	1	1.9834	1	16.9013	1	11.5125
SRR493637.175924.2_5	169	1	F5X2MQL02JG708.2 length=510	5	2341-a	0.9649	0.9497	0.9497	0.994	1.0	0.994	1	1	5	5	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	958-a	0.96	1	1	1	1.8334	1	19.8881	1	13.2513	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1051-a	0.9561	1	1	1	2.0863	1	22.2838	1	14.3886	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1332-a	0.8553	1	1	1	1.9908	1	21.8608	1	14.4386	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1359-a	0.8489	1	1	1	1.9149	1	20.0639	1	13.1723	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1069-a	0.9649	1	1	1	2.0656	1	17.6014	1	11.9894
SRR493637.18711.2_6	213	1	F5WBQHT01B7VSN.2 length=640	16	2342-a	0.9729	0.9497	0.9497	0.994	1.0	0.994	1	1	20	20	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1323-a	0.8354	1	1	1	1.4547	1	15.7798	1	10.5139	1018-a	0.9596	1	1	1	1.978	1	17.5672	1	12.2335	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1191-a	0.9134	1	1	1	1.4595	1	15.0277	1	9.9165	1174-a	0.9198	1	1	1	1.6553	1	17.6806	1	11.4163	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1136-a	0.9498	1	1	2	3.2313	2	30.4957	2	20.2974	1407-a	0.7686	1	1	1	1.6715	1	15.0913	1	9.7713	1468-a	0.8333	1	1	2	4.0562	2	30.7625	2	21.2757	919-a	0.9729	1	1	1	1.5673	1	16.6125	1	10.8218	1038-a	0.9617	1	1	1	1.9977	1	16.3008	1	11.2805	1096-a	0.9605	1	1	2	3.889	2	35.0051	2	24.5524	982-a	0.9693	1	1	1	1.5796	1	17.345	1	11.456	1452-a	0.8512	1	1	1	2.1253	1	14.966	1	10.6481	1133-a	0.9216	1	1	1	1.5612	1	15.8042	1	10.4792	1810-a	0.6887	1	1	1	1.5193	1	15.9193	1	10.4512	1352-a	0.8702	1	1	2	3.7726	2	30.3294	2	20.1238	1345-a	0.8335	1	1	1	1.6389	1	13.9654	1	9.5127
SRR493637.8927.2_3	175	1	F5WBQHT01EHH7H.2 length=529	1	2343-a	0.9603	0.9497	0.9497	0.994	1.0	0.994	1	1	1	1	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1097-a	0.9603	1	1	1	1.9547	1	17.3589	1	11.6261	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.216528.2_6	176	1	F5X2MQL02H77OB.2 length=528	3	2344-a	0.9649	0.9497	0.9403	0.994	1.0	0.994	1	1	3	3	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1143-a	0.9197	1	1	1	2.0033	1	21.3976	1	13.8164	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1009-a	0.9489	1	1	1	1.9116	1	20.9914	1	13.8643	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1072-a	0.9556	1	1	1	1.9834	1	16.9013	1	11.5125
SRR493637.102406.2_6	183	1	F5WBQHT02G595B.2 length=550	9	2345-a	0.9704	0.9489	0.9489	0.9939	1.0	0.9939	1	1	9	9	1638-a	0.7413	1	1	1	1.9517	1	20.4952	1	13.8097	1020-a	0.9631	1	1	1	1.9116	1	20.9287	1	13.7566	935-a	0.9704	1	1	1	1.6931	1	18.3666	1	12.2375	1227-a	0.8944	1	1	1	2.3023	1	20.447	1	14.239	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1186-a	0.9142	1	1	1	1.6988	1	17.4913	1	11.5421	1060-a	0.9545	1	1	1	1.9267	1	20.5791	1	13.2879	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1535-a	0.7159	1	1	1	2.4799	1	21.8019	1	14.5415	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1529-a	0.8165	1	1	1	1.8172	1	18.3951	1	12.1971	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1202-a	0.9162	1	1	1	2.1955	1	17.6507	1	11.7114	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.116929.2_2	170	1	F5WBQHT02FZ9BJ.2 length=512	1	2346-a	0.9681	0.9489	0.9489	0.9939	1.0	0.9939	1	1	1	1	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1041-a	0.9681	1	1	1	1.9036	1	19.9459	1	13.0948	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.201370.2_1	190	1	F5X2MQL02GTSEO.2 length=574	1	2347-a	0.9709	0.9489	0.9489	0.9939	1.0	0.9939	1	1	1	1	1001-a	0.9709	1	1	1	1.8798	1	19.7401	1	13.3009	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.42290.2_6	182	1	F5WBQHT01EDQHY.2 length=545	1	2348-a	0.9668	0.9489	0.9489	0.9939	1.0	0.9939	1	1	1	1	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1192-a	0.9668	1	1	1	2.3736	1	18.0011	1	12.4498	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.80946.2_3	179	1	F5WBQHT02HM6VW.2 length=538	13	2349-a	0.9716	0.9489	0.9489	0.9939	1.0	0.9939	1	1	17	17	1032-a	0.959	1	1	1	1.9953	1	20.9532	1	14.1183	1042-a	0.9569	1	1	1	1.9543	1	21.3964	1	14.064	1087-a	0.9151	1	1	1	1.731	1	18.777	1	12.511	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1059-a	0.9611	1	1	1	1.9586	1	19.4669	1	12.8587	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1167-a	0.9254	1	1	1	2.1656	1	19.7002	1	13.2716	1127-a	0.9408	1	1	1	1.911	1	16.971	1	11.3663	1086-a	0.9308	1	1	2	5.0706	2	44.5783	2	29.7329	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1182-a	0.8902	1	1	1	1.989	1	17.9579	1	11.6273	1408-a	0.8629	1	1	1	2.4133	1	18.3028	1	12.6585	null	0.0	0	0	0	0.0	0	0.0	0	0.0	997-a	0.9716	1	1	1	2.3772	1	19.397	1	13.4232	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1257-a	0.941	1	1	2	5.058	2	35.6174	2	25.3412	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1129-a	0.9369	1	1	2	3.6159	2	37.8861	2	24.8728	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1074-a	0.9643	1	1	2	3.9004	2	33.2362	2	22.6392
