PROTID	sample 28
CHOYP_PHUM_PHUM361660.1.1|m.63423	6
CHOYP_RPAB1.1.1|m.11586	6
CHOYP_SMRD1.1.2|m.1725	6
CHOYP_contig_010226|m.11916	6
CHOYP_BRAFLDRAFT_75632.1.1|m.60676	6
CHOYP_PHUM_PHUM128460.4.7|m.38295	6
CHOYP_contig_053371|m.63972	6
CHOYP_LOC100369017.1.1|m.27033	6
CHOYP_LOC101157864.1.2|m.9913	6
CHOYP_PHUM_PHUM411900.1.1|m.50272	6
CHOYP_ZW10.1.1|m.35287	6
CHOYP_LOC100378967.1.1|m.62298	6
CHOYP_S26A5.2.2|m.9883	6
CHOYP_LOC659702.1.1|m.7231	6
CHOYP_GTPB1.1.1|m.66453	6
CHOYP_NHP2.1.1|m.57624	6
CHOYP_LOC589201.1.1|m.59863	6
CHOYP_BRAFLDRAFT_85822.1.1|m.10102	6
CHOYP_DPF2.1.2|m.6678	6
CHOYP_EMC2.2.2|m.21018	6
CHOYP_KS6B1.1.1|m.8274	6
CHOYP_LOC100013725.1.2|m.12740	6
CHOYP_LOC100122067.1.1|m.49811	6
CHOYP_LOC661306.1.3|m.11419	6
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	6
CHOYP_UBR5.1.1|m.44200	6
CHOYP_FKBP13.1.1|m.43694	6
CHOYP_LOC100533316.2.2|m.47773	6
CHOYP_ISCW_ISCW012623.1.1|m.26452	6
CHOYP_contig_035545|m.40311	6
CHOYP_BIRC6.1.2|m.51516	6
CHOYP_BRAFLDRAFT_117976.1.3|m.22767	6
CHOYP_LOC100378901.1.2|m.29418	6
CHOYP_BRAFLDRAFT_113892.1.1|m.44055	6
CHOYP_LOC100117917.1.1|m.21225	6
CHOYP_ECH1.1.1|m.29110	6
CHOYP_LOC100889738.1.1|m.41184	6
CHOYP_FAT1.4.4|m.63315	6
CHOYP_AAEL_AAEL014931.1.1|m.24932	6
CHOYP_C1QL4L.6.7|m.26358	6
CHOYP_ARHGAP12B.1.2|m.36731	6
CHOYP_LOC100375877.1.1|m.16493	6
CHOYP_LOC100864577.1.1|m.8977	6
CHOYP_contig_003882|m.4416	6
CHOYP_contig_041782|m.47874	6
CHOYP_LOC100902046.1.1|m.11187	6
CHOYP_BRAFLDRAFT_62156.1.1|m.47958	6
CHOYP_LOC100891594.2.2|m.54602	6
CHOYP_GCKR.1.1|m.51743	6
CHOYP_LOC100169229.1.1|m.25981	6
CHOYP_LOC100377381.1.2|m.29868	6
CHOYP_contig_024357|m.27696	6
CHOYP_contig_033822|m.38452	6
CHOYP_LOC100883123.1.1|m.704	6
CHOYP_LOC100378204.1.1|m.40064	6
CHOYP_LOC593529.1.1|m.59343	6
CHOYP_LOAG_05095.2.2|m.58023	6
CHOYP_AGAP_AGAP011617.1.2|m.29071	6
CHOYP_LOC100366344.1.1|m.7458	6
CHOYP_LOC100374747.1.1|m.54969	6
CHOYP_BRAFLDRAFT_114350.1.1|m.14176	6
CHOYP_LOC580670.6.6|m.40875	6
CHOYP_BRAFLDRAFT_124637.1.1|m.26435	6
CHOYP_contig_033899|m.38537	6
CHOYP_PHUM_PHUM128460.3.7|m.27983	6
CHOYP_AGAP_AGAP004481.1.1|m.8676	6
CHOYP_INO1A.1.1|m.91	6
CHOYP_LOC100373351.2.3|m.58893	6
CHOYP_MON2.1.1|m.65761	6
CHOYP_LOC100867962.1.1|m.19193	6
CHOYP_LOC100877393.1.1|m.26310	6
CHOYP_LOC100370136.1.1|m.2170	6
CHOYP_CCDC6.1.1|m.13918	6
CHOYP_EFCAB7.1.1|m.17862	6
CHOYP_LOC100372879.1.3|m.18886	6
CHOYP_MPDZ.3.3|m.51236	6
CHOYP_contig_029222|m.33159	6
CHOYP_LOC100377501.1.1|m.13155	6
CHOYP_PHLP.1.1|m.25742	6
CHOYP_HEM2.1.1|m.6789	6
CHOYP_LOC100367137.1.1|m.23977	6
CHOYP_LOC584238.1.1|m.30307	6
CHOYP_contig_016375|m.19279	6
CHOYP_CASP7.11.23|m.26574	6
CHOYP_RNOY.1.3|m.4495	6
CHOYP_DANA_GF15955.1.1|m.44178	6
CHOYP_CAN5.1.1|m.42243	5
CHOYP_DPSE_GA17283.3.3|m.59446	5
CHOYP_TEMPT.1.3|m.4934	5
CHOYP_LOC100744506.1.1|m.44043	5
CHOYP_LOC100182585.1.2|m.2597	5
CHOYP_LOC100709316.1.1|m.17221	5
CHOYP_ODH.1.2|m.1327	5
CHOYP_HUTH.1.1|m.30350	5
CHOYP_BRAFLDRAFT_123537.2.2|m.50531	5
CHOYP_PDXK.1.1|m.14904	5
CHOYP_SMP_006860.2.3.4|m.63036	5
CHOYP_LOC100897892.1.1|m.1462	5
CHOYP_BRAFLDRAFT_116041.1.1|m.3962	5
CHOYP_ODH.2.2|m.16624	5
CHOYP_LOC100495846.1.1|m.11305	5
CHOYP_TEFF2.1.1|m.26857	5
CHOYP_contig_012079|m.13839	5
CHOYP_LOC100378652.1.1|m.5656	5
CHOYP_LOC660381.1.1|m.6379	5
CHOYP_LOC100367951.1.1|m.38662	5
CHOYP_LOC100372241.1.1|m.9935	5
CHOYP_BRAFLDRAFT_263599.1.1|m.59010	5
CHOYP_LOC100907841.1.1|m.39986	5
CHOYP_ACT1.4.7|m.29125	5
CHOYP_contig_005590|m.6345	5
CHOYP_DANA_GF14191.1.1|m.11942	5
CHOYP_PLOD3.1.1|m.41788	5
CHOYP_LOC100638372.1.1|m.60468	5
CHOYP_DANA_GF15955.1.1|m.44177	5
CHOYP_contig_017060|m.20058	5
CHOYP_EATER.1.1|m.30042	5
CHOYP_BRAFLDRAFT_121105.1.1|m.41883	5
CHOYP_contig_053582|m.64175	5
CHOYP_RAS3.1.1|m.15706	5
CHOYP_BRAFLDRAFT_127065.3.7|m.15669	5
CHOYP_LOC100371875.1.1|m.29467	5
CHOYP_MEF2A.1.1|m.21731	5
CHOYP_IVD.2.2|m.14522	5
CHOYP_MORC2.1.1|m.6240	5
CHOYP_LOC552024.1.1|m.5290	5
CHOYP_PGDH.3.5|m.36973	5
CHOYP_CIAO1.1.1|m.48324	5
CHOYP_contig_038703|m.43817	5
CHOYP_LOC100372219.1.1|m.11590	5
CHOYP_LOC100068494.1.1|m.8733	5
CHOYP_TBCD.1.2|m.35202	5
CHOYP_LAMP1.3.3|m.16600	5
CHOYP_LOC100373522.2.5|m.19698	5
CHOYP_NECX.1.1|m.56979	5
CHOYP_CDK13.1.1|m.59965	5
CHOYP_KLH36.1.2|m.12244	5
CHOYP_LOC101164444.1.1|m.42364	5
CHOYP_LOC100211409.1.1|m.4743	5
CHOYP_COPD.1.1|m.37390	5
CHOYP_LOC100378892.1.1|m.41502	5
CHOYP_CA2.1.1|m.27846	5
CHOYP_SERB.1.1|m.7242	5
CHOYP_PIGS.1.1|m.18959	5
CHOYP_KAT3.1.1|m.49207	5
CHOYP_LOC100704562.1.1|m.25340	5
CHOYP_GUK1.1.1|m.48140	5
CHOYP_LOC100641267.2.2|m.57947	5
CHOYP_LOC100533384.5.5|m.59083	5
CHOYP_LOC660225.1.1|m.35197	5
CHOYP_LOC100704819.1.2|m.14210	5
CHOYP_TMED7.2.3|m.28259	5
CHOYP_BRAFLDRAFT_57176.3.5|m.23440	5
CHOYP_MCES.1.2|m.15348	5
CHOYP_KPC1.2.2|m.37402	5
CHOYP_BRAFLDRAFT_114510.1.1|m.52252	5
CHOYP_MYS.1.7|m.435	5
CHOYP_LOC100017224.1.1|m.26828	5
CHOYP_TOP2B.1.1|m.6674	5
CHOYP_LOC100375913.1.1|m.9170	5
CHOYP_ZN622.1.1|m.2103	5
CHOYP_RAC1.1.3|m.20870	5
CHOYP_LOC656702.1.1|m.14425	5
CHOYP_PHUM_PHUM574550.1.1|m.59401	5
CHOYP_LOC100533537.1.1|m.36	5
CHOYP_DPER_GL17438.1.1|m.11680	5
CHOYP_ISCW_ISCW009328.2.2|m.65633	5
CHOYP_SC6A5.3.7|m.20491	5
CHOYP_DANA_GF10165.1.1|m.59230	5
CHOYP_LOC100179300.1.2|m.22734	5
CHOYP_LOC100641892.1.1|m.56601	5
CHOYP_PHUM_PHUM600390.1.1|m.6641	5
CHOYP_BRAFLDRAFT_240914.2.3|m.29586	5
CHOYP_contig_043231|m.49931	5
CHOYP_MMS19.1.1|m.18650	5
CHOYP_MYS.2.7|m.2070	5
CHOYP_KSR2.1.1|m.9852	5
CHOYP_OST48.1.1|m.43513	5
CHOYP_PMAR_PMAR019172.1.1|m.2563	5
CHOYP_DPSE_GA30464.1.1|m.65390	5
CHOYP_contig_012395|m.14264	5
CHOYP_contig_056033|m.66621	5
CHOYP_BRAFLDRAFT_104472.1.1|m.16220	5
CHOYP_LOC100708329.1.1|m.3319	5
CHOYP_XPO7.1.1|m.50167	5
CHOYP_LOC100373488.1.1|m.10129	5
CHOYP_SETD3.1.1|m.42582	5
CHOYP_LOC100651274.1.1|m.26220	5
CHOYP_contig_031485|m.35969	5
CHOYP_LOC101063890.1.1|m.7895	5
CHOYP_FABP.1.2|m.51611	5
CHOYP_HACL1.1.1|m.6578	5
CHOYP_HSP7D.2.3|m.34785	5
CHOYP_LOC100371275.1.1|m.46896	5
CHOYP_LOC100635715.2.9|m.8040	5
CHOYP_PARG.1.1|m.24813	5
CHOYP_NID2.1.2|m.5776	5
CHOYP_FL2D.1.1|m.62439	5
CHOYP_CGD4_750.1.1|m.29180	5
CHOYP_PUS7.1.1|m.53798	5
CHOYP_UBA5.1.2|m.8624	5
CHOYP_BRAFLDRAFT_89535.1.1|m.6232	5
CHOYP_BRAFLDRAFT_90929.1.1|m.54454	5
CHOYP_VPS53.1.1|m.51625	5
CHOYP_BRAFLDRAFT_72035.1.1|m.48832	5
CHOYP_LOC100374446.1.1|m.29971	5
CHOYP_CAOG_04643.2.2|m.50992	5
CHOYP_BRAFLDRAFT_276474.1.1|m.6793	5
CHOYP_LOC100369340.1.1|m.51639	5
CHOYP_LOC100752270.1.1|m.23081	5
CHOYP_NEMVEDRAFT_V1G194582.1.2|m.11442	5
CHOYP_FABP6.2.2|m.59518	5
CHOYP_LOC100377392.2.4|m.21904	5
CHOYP_BRAFLDRAFT_74594.1.3|m.1187	5
CHOYP_contig_040433|m.45856	5
CHOYP_CUL4B.1.1|m.6652	5
CHOYP_WHSC1.1.1|m.15308	5
CHOYP_BRAFLDRAFT_204871.1.1|m.66069	5
CHOYP_TCPG.1.1|m.30926	5
CHOYP_contig_025759|m.29400	5
CHOYP_LOC100374249.1.1|m.58297	5
CHOYP_contig_014479|m.16604	5
CHOYP_contig_003549|m.4007	5
CHOYP_PDE6D.1.2|m.6439	5
CHOYP_ISCW_ISCW013289.2.2|m.18741	5
CHOYP_NUD16.1.2|m.10250	5
CHOYP_TRIADDRAFT_63204.2.2|m.38038	5
CHOYP_LOC585158.1.2|m.18137	5
CHOYP_UBP20.2.2|m.51412	5
CHOYP_BRAFLDRAFT_126506.1.1|m.60629	5
CHOYP_contig_037959|m.42830	5
CHOYP_BRAFLDRAFT_84237.1.1|m.1879	5
CHOYP_LOC100177679.1.1|m.54177	5
CHOYP_LOC100376733.1.1|m.12140	5
CHOYP_LOC100377487.1.1|m.27964	5
CHOYP_LOC580670.5.6|m.34028	5
CHOYP_CO1A1.1.1|m.32133	5
CHOYP_FUCO.1.2|m.58756	5
CHOYP_BRAFLDRAFT_117737.1.1|m.4255	5
CHOYP_BRAFLDRAFT_117275.1.1|m.9900	5
CHOYP_PLRG1.1.1|m.65600	5
CHOYP_contig_018956|m.22217	5
CHOYP_AGAP_AGAP004136.3.3|m.44420	5
CHOYP_LOC581594.2.3|m.34837	5
CHOYP_ISCW_ISCW001487.2.2|m.61505	5
CHOYP_LOC100175867.1.1|m.48982	5
CHOYP_LOC100374909.2.2|m.57748	5
CHOYP_NEMVEDRAFT_V1G106520.1.1|m.14881	5
CHOYP_UBP24.1.1|m.54945	5
CHOYP_AMPD2.1.2|m.1295	5
CHOYP_BRAFLDRAFT_275667.1.1|m.17353	5
CHOYP_ISCW_ISCW012036.1.1|m.27987	5
CHOYP_PEX2.2.2|m.26981	5
CHOYP_SEPT5.1.2|m.11458	5
CHOYP_contig_012255|m.14080	5
CHOYP_AAEL_AAEL009187.1.1|m.25730	5
CHOYP_LOC100370907.1.3|m.3187	5
CHOYP_LOC101062323.1.1|m.15918	5
CHOYP_contig_048495|m.57473	5
CHOYP_LOC100635694.1.1|m.24761	5
CHOYP_BCAS0157.2.2|m.53484	5
CHOYP_EF1B.2.7|m.30853	5
CHOYP_contig_042690|m.49166	5
CHOYP_GRIA3.1.1|m.44173	5
CHOYP_LOC592825.1.1|m.43751	5
CHOYP_BRAFLDRAFT_265208.3.7|m.10791	5
CHOYP_LOC101063699.1.1|m.18944	5
CHOYP_PHUM_PHUM060390.1.1|m.12993	5
CHOYP_RPB3.1.1|m.45705	5
CHOYP_CUX1.1.2|m.10448	5
CHOYP_ELP1.2.2|m.29114	5
CHOYP_BRAFLDRAFT_72357.1.1|m.59063	5
CHOYP_TBA.5.6|m.37448	5
CHOYP_PRUN2.1.1|m.38759	5
CHOYP_EXOS7.1.1|m.3323	5
CHOYP_WIPI3.1.1|m.13956	5
CHOYP_BRAFLDRAFT_123389.1.1|m.57156	5
CHOYP_LOC100369302.1.3|m.6808	5
CHOYP_CLAP1.6.6|m.57823	5
CHOYP_CLAP1.4.6|m.39950	5
CHOYP_DHSO.2.2|m.29745	5
CHOYP_LOC100183847.1.2|m.12797	5
CHOYP_LOC100217869.1.2|m.29774	5
CHOYP_SPT4H.1.1|m.40744	5
CHOYP_SMP_051990.5.7|m.43424	5
CHOYP_TT30A.1.1|m.28332	5
CHOYP_PHUM_PHUM071280.1.1|m.25507	5
CHOYP_BRAFLDRAFT_125729.1.1|m.50316	5
CHOYP_DRG2.1.1|m.14009	5
CHOYP_LOC100375622.1.1|m.55637	5
CHOYP_LOC410403.1.1|m.31535	5
CHOYP_KDM5A.1.1|m.51935	5
CHOYP_LOC100378487.1.1|m.64108	5
CHOYP_ISCW_ISCW014880.1.1|m.27977	5
CHOYP_STK17A.1.1|m.24446	5
CHOYP_ISCW_ISCW012957.1.2|m.51659	5
CHOYP_CHERP.1.1|m.22401	5
CHOYP_BRAFLDRAFT_121902.1.1|m.64757	5
CHOYP_VPS11.3.3|m.17579	5
CHOYP_contig_007115|m.8183	5
CHOYP_SPB3.1.1|m.31072	5
CHOYP_BRAFLDRAFT_125701.1.3|m.18477	5
CHOYP_LOC100116719.1.1|m.58	5
CHOYP_NEMVEDRAFT_V1G188927.1.1|m.17076	5
CHOYP_TVAG_216960.2.4|m.29368	5
CHOYP_LOC100115939.1.1|m.28155	5
CHOYP_LOC100166353.1.1|m.4625	5
CHOYP_LOC100181159.1.1|m.6127	5
CHOYP_contig_041298|m.47095	5
CHOYP_LOC100634891.1.1|m.11488	5
CHOYP_BRAFLDRAFT_208819.1.1|m.61942	5
CHOYP_LOC564392.1.1|m.29701	5
CHOYP_BRAFLDRAFT_114978.1.1|m.43775	5
CHOYP_DCDC2.7.7|m.46807	5
CHOYP_LOC100371457.1.1|m.12814	5
CHOYP_BRAFLDRAFT_120433.1.1|m.66614	5
CHOYP_RED.1.2|m.8931	5
CHOYP_BRAFLDRAFT_281490.1.1|m.53995	5
CHOYP_CUL2.1.1|m.59278	5
CHOYP_ISCW_ISCW023297.1.1|m.11833	5
CHOYP_KDM1A.1.1|m.60230	5
CHOYP_LOC100369954.1.1|m.22656	5
CHOYP_LOC100117775.2.2|m.59969	5
CHOYP_contig_043510|m.50295	5
CHOYP_LOC100645706.1.1|m.62733	5
CHOYP_CA050.1.2|m.10226	5
CHOYP_EXOSC2.1.1|m.9530	5
CHOYP_LOC100902807.1.4|m.12152	5
CHOYP_LOC100367166.1.1|m.1262	5
CHOYP_PHUM_PHUM423190.1.1|m.18351	5
CHOYP_DSEC_GM21767.1.1|m.63020	5
CHOYP_ZN207.1.1|m.6909	5
CHOYP_LOC100367053.1.1|m.18595	5
CHOYP_BRAFLDRAFT_279937.1.1|m.49979	5
CHOYP_WDR75.1.1|m.9234	5
CHOYP_DDX18.2.2|m.51768	5
CHOYP_ISCW_ISCW013795.1.1|m.12153	5
CHOYP_LOC579833.1.1|m.23271	5
CHOYP_CIR1A.1.1|m.11568	5
CHOYP_SMC2.1.4|m.17836	5
CHOYP_LOC100909243.1.1|m.22728	5
CHOYP_BRAFLDRAFT_277797.1.1|m.26394	5
CHOYP_CNOT3.1.1|m.62322	5
CHOYP_BRAFLDRAFT_89920.1.1|m.13963	5
CHOYP_DNMT1.1.1|m.54990	5
CHOYP_DDX18.1.2|m.12567	5
CHOYP_ISCW_ISCW010143.1.3|m.17397	5
CHOYP_LOC100646524.1.1|m.44445	5
CHOYP_LOC100709262.1.2|m.17960	5
CHOYP_LOC100373289.1.2|m.7904	5
CHOYP_AUHM.1.2|m.28847	5
CHOYP_BRAFLDRAFT_278918.4.5|m.39356	5
CHOYP_TVAG_355490.16.22|m.50235	5
CHOYP_MYSP.5.9|m.28124	4
CHOYP_SEPT7.1.1|m.59134	4
CHOYP_ATS6.3.3|m.56109	4
CHOYP_TVAG_399490.2.3|m.26257	4
CHOYP_LOC100377682.1.1|m.31441	4
CHOYP_contig_045205|m.52522	4
CHOYP_DSIM_GD24875.1.1|m.66201	4
CHOYP_LOC100374338.1.1|m.44584	4
CHOYP_SYWC.4.5|m.36166	4
CHOYP_BRAFLDRAFT_117858.3.3|m.61651	4
CHOYP_BRAFLDRAFT_127065.2.7|m.5835	4
CHOYP_FLOT1.2.2|m.59727	4
CHOYP_CDPKM.1.1|m.58179	4
CHOYP_ACDOPBH.1.9|m.8787	4
CHOYP_LOC100206475.1.16|m.4004	4
CHOYP_CRLF3.1.2|m.8760	4
CHOYP_LOC101167642.1.1|m.31028	4
CHOYP_LOC100366455.3.3|m.28840	4
CHOYP_MYCBP2.1.1|m.27070	4
CHOYP_RHO1.3.3|m.44338	4
CHOYP_LOC100208544.1.1|m.54499	4
CHOYP_PHUM_PHUM353470.1.1|m.63458	4
CHOYP_SMP_051990.1.7|m.327	4
CHOYP_LOC100168368.1.1|m.18551	4
CHOYP_LOC100366754.1.1|m.49522	4
CHOYP_LOC579012.1.1|m.10830	4
CHOYP_contig_023538|m.26787	4
CHOYP_TBB.5.7|m.60062	4
CHOYP_RBMX.1.1|m.26723	4
CHOYP_ISCW_ISCW014398.1.3|m.15839	4
CHOYP_LOC757096.1.1|m.9762	4
CHOYP_WDR26.1.1|m.43030	4
CHOYP_contig_004504|m.5173	4
CHOYP_BDH2.2.2|m.57286	4
CHOYP_LOC100366488.1.1|m.56518	4
CHOYP_VPS25.1.1|m.66093	4
CHOYP_BRAFLDRAFT_81509.1.1|m.31565	4
CHOYP_contig_042054|m.48295	4
CHOYP_BRAFLDRAFT_265613.1.2|m.14785	4
CHOYP_BRAFLDRAFT_200527.1.1|m.601	4
CHOYP_CADM4.1.1|m.60662	4
CHOYP_CG34417.1.2|m.18203	4
CHOYP_LOC100372467.1.1|m.42336	4
CHOYP_PHUM_PHUM454570.1.1|m.28665	4
CHOYP_LOC100199980.2.2|m.62746	4
CHOYP_LOC659512.4.4|m.31246	4
CHOYP_contig_001544|m.1660	4
CHOYP_AACS.1.1|m.66267	4
CHOYP_ANKMY2.1.1|m.18238	4
CHOYP_LOC100185443.1.1|m.60976	4
CHOYP_BRAFLDRAFT_57258.2.3|m.48328	4
CHOYP_LOC100371983.1.3|m.2863	4
CHOYP_LOC100232691.1.1|m.15025	4
CHOYP_LOC100371248.2.2|m.48460	4
CHOYP_LOC657473.1.1|m.55374	4
CHOYP_LOC100377001.1.2|m.10821	4
CHOYP_PUR8.1.1|m.2748	4
CHOYP_LOC100366470.2.2|m.64705	4
CHOYP_LOC100368525.1.1|m.62480	4
CHOYP_PNCB.1.1|m.57201	4
CHOYP_BRAFLDRAFT_241287.1.1|m.5544	4
CHOYP_ISCW_ISCW016212.2.2|m.46221	4
CHOYP_BRAFLDRAFT_57176.5.5|m.54727	4
CHOYP_LOC100759507.1.1|m.30604	4
CHOYP_LSM4.1.3|m.2601	4
CHOYP_contig_023673|m.26924	4
CHOYP_LOC100372481.1.1|m.21010	4
CHOYP_DLGP1.3.3|m.44296	4
CHOYP_BM8F.2.2|m.35731	4
CHOYP_SSSCA1.1.2|m.25666	4
CHOYP_BRAFLDRAFT_279978.1.1|m.30960	4
CHOYP_ACSL4.1.1|m.24576	4
CHOYP_PARN.1.1|m.19023	4
CHOYP_CSN3.1.1|m.10996	4
CHOYP_MP2K6.1.1|m.38188	4
CHOYP_BRAFLDRAFT_123909.1.1|m.24337	4
CHOYP_BRAFLDRAFT_153908.1.2|m.1377	4
CHOYP_contig_036886|m.41498	4
CHOYP_CISD2.1.1|m.26823	4
CHOYP_E41L3.2.2|m.57999	4
CHOYP_LOC100367949.3.3|m.63228	4
CHOYP_LOC100372881.1.1|m.4636	4
CHOYP_LOC100728625.2.2|m.51928	4
CHOYP_LOC726145.1.1|m.27163	4
CHOYP_BRAFLDRAFT_116088.2.2|m.27531	4
CHOYP_NUP153.1.1|m.34857	4
CHOYP_PHUM_PHUM477570.1.1|m.2101	4
CHOYP_LOC101242114.1.1|m.13149	4
CHOYP_NEMVEDRAFT_V1G192713.1.1|m.16224	4
CHOYP_GNA1.1.1|m.39198	4
CHOYP_LOC101070737.2.3|m.11531	4
CHOYP_IF4G2.1.1|m.62766	4
CHOYP_LOC100533388.6.6|m.45695	4
CHOYP_LOC100377233.1.1|m.30409	4
CHOYP_LOC100374155.1.1|m.56570	4
CHOYP_AAEL_AAEL011979.1.1|m.59057	4
CHOYP_TRIPC.1.1|m.6424	4
CHOYP_MONBRDRAFT_34536.1.1|m.30219	4
CHOYP_ACT.4.27|m.14034	4
CHOYP_BRAFLDRAFT_126822.1.1|m.14626	4
CHOYP_BRAFLDRAFT_268354.1.1|m.57510	4
CHOYP_LOC100371099.1.1|m.20282	4
CHOYP_BRAFLDRAFT_221115.1.1|m.28512	4
CHOYP_FRIY.1.1|m.5052	4
CHOYP_LOC100726448.1.1|m.26536	4
CHOYP_RBSK.1.1|m.17187	4
CHOYP_LOC101071441.1.1|m.64484	4
CHOYP_AIFM1.1.1|m.1582	4
CHOYP_LOC100378510.1.1|m.9865	4
CHOYP_LOC586678.1.1|m.35070	4
CHOYP_RHG17.1.2|m.32099	4
CHOYP_BRAFLDRAFT_125389.1.1|m.62938	4
CHOYP_BRAFLDRAFT_128878.1.1|m.42339	4
CHOYP_contig_025167|m.28650	4
CHOYP_ECD.1.1|m.61798	4
CHOYP_FLELI_3104.1.1|m.46432	4
CHOYP_ISCW_ISCW006831.1.1|m.23820	4
CHOYP_LOC100891502.1.1|m.14627	4
CHOYP_LOC101065695.1.1|m.13611	4
CHOYP_UFC1.1.2|m.6917	4
CHOYP_UFD1L.1.1|m.43606	4
CHOYP_BRAFLDRAFT_215789.1.1|m.60405	4
CHOYP_PPAC1.1.1|m.51347	4
CHOYP_WDR61.1.2|m.7565	4
CHOYP_MYPH.1.2|m.36560	4
CHOYP_MPET_1013.1.2|m.36696	4
CHOYP_GLO1.1.1|m.32382	4
CHOYP_BCKD.2.2|m.60038	4
CHOYP_LOC100892925.1.2|m.44655	4
CHOYP_LNTL-1.1.2|m.10782	4
CHOYP_BAP31.1.1|m.62939	4
CHOYP_LOC566887.1.1|m.45765	4
CHOYP_AGAP_AGAP002739.5.5|m.60925	4
CHOYP_LOC101069440.3.3|m.28439	4
CHOYP_contig_040577|m.46077	4
CHOYP_BRAFLDRAFT_99630.3.9|m.20020	4
CHOYP_LOC101079642.1.1|m.56374	4
CHOYP_CELE_F01D5.5.1.1|m.4263	4
CHOYP_DECR2.1.2|m.29687	4
CHOYP_LIS1.1.1|m.56212	4
CHOYP_RABGAP1.1.1|m.50532	4
CHOYP_ZN706.1.2|m.11926	4
CHOYP_LOC100889564.1.1|m.17149	4
CHOYP_contig_013751|m.15674	4
CHOYP_BRAFLDRAFT_92601.1.1|m.56157	4
CHOYP_LOC100122269.1.1|m.8408	4
CHOYP_SELJ.1.1|m.21559	4
CHOYP_UBA3.1.1|m.59856	4
CHOYP_HMCN2.3.12|m.26811	4
CHOYP_IRF1.1.3|m.52606	4
CHOYP_LOC100369721.1.1|m.17704	4
CHOYP_LOC100370583.1.1|m.56859	4
CHOYP_PLCD1.1.1|m.63908	4
CHOYP_CPIPJ_CPIJ004840.1.1|m.3309	4
CHOYP_TACC1.2.2|m.53512	4
CHOYP_LOC100650552.1.1|m.44153	4
CHOYP_LOC100881280.1.1|m.39133	4
CHOYP_AAEL_AAEL011391.1.1|m.10090	4
CHOYP_EIF1A.1.1|m.30303	4
CHOYP_LOC100374962.1.1|m.28954	4
CHOYP_RM49.1.1|m.1644	4
CHOYP_BRAFLDRAFT_126767.1.3|m.6394	4
CHOYP_LOC100563867.1.1|m.11836	4
CHOYP_LOC100878391.1.1|m.28644	4
CHOYP_NIPSNAP3A-B.1.1|m.62397	4
CHOYP_BRAFLDRAFT_88506.1.1|m.64174	4
CHOYP_LOC100378099.1.1|m.22676	4
CHOYP_MINT.1.1|m.54605	4
CHOYP_MP2K4.1.1|m.10635	4
CHOYP_BRAFLDRAFT_280343.1.1|m.41317	4
CHOYP_PCDH9.5.5|m.59488	4
CHOYP_LOC100890433.1.1|m.30609	4
CHOYP_PHF5A.1.1|m.32389	4
CHOYP_LOC100379049.1.1|m.51860	4
CHOYP_BRAFLDRAFT_57258.1.3|m.43523	4
CHOYP_LOC100370673.1.1|m.13161	4
CHOYP_LOC100375230.1.1|m.52612	4
CHOYP_LOC100485536.1.1|m.48204	4
CHOYP_MMAC.1.1|m.8063	4
CHOYP_LOC100680210.1.1|m.5750	4
CHOYP_RNOY.3.3|m.58342	4
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	4
CHOYP_LOC580207.1.1|m.49071	4
CHOYP_UFL1.1.1|m.20000	4
CHOYP_RPGRB.1.1|m.59104	4
CHOYP_YAP.1.2|m.23386	4
CHOYP_LOC100371575.1.1|m.10551	4
CHOYP_LOC591968.1.1|m.37093	4
CHOYP_R3HDM1.1.1|m.36018	4
CHOYP_LOC100367949.2.3|m.55056	4
CHOYP_LOC100373670.1.1|m.2427	4
CHOYP_LOC100632832.1.1|m.45608	4
CHOYP_LOC100367718.1.1|m.8839	4
CHOYP_contig_033356|m.38032	4
CHOYP_E2F4.1.1|m.25398	4
CHOYP_LOC660898.1.1|m.38632	4
CHOYP_contig_024858|m.28270	4
CHOYP_BRAFLDRAFT_277528.1.1|m.10120	4
CHOYP_ZNF85.1.1|m.65738	4
CHOYP_LOC100703202.1.1|m.10370	4
CHOYP_LOC592990.1.1|m.17663	4
CHOYP_YAP.2.2|m.62060	4
CHOYP_contig_014354|m.16426	4
CHOYP_SF3B5.1.1|m.12205	4
CHOYP_AAKG2.1.1|m.55638	4
CHOYP_ISCW_ISCW012232.1.1|m.38746	4
CHOYP_LOC587972.1.2|m.3283	4
CHOYP_VIR.1.1|m.51105	4
CHOYP_RER1.1.1|m.49089	4
CHOYP_CA14.1.1|m.30677	4
CHOYP_CUL1.1.1|m.13087	4
CHOYP_LOC100180543.1.1|m.4746	4
CHOYP_LOC101075536.1.1|m.42991	4
CHOYP_BRAFLDRAFT_275517.1.1|m.9720	4
CHOYP_BRAFLDRAFT_119955.1.1|m.16485	4
CHOYP_HMCN1.19.44|m.39500	4
CHOYP_LOC100377323.1.1|m.23683	4
CHOYP_LOC662190.3.3|m.62554	4
CHOYP_SDR16C5.1.1|m.7423	4
CHOYP_LOC100899732.1.1|m.26595	4
CHOYP_LSM3.1.1|m.9505	4
CHOYP_PHUM_PHUM349810.1.2|m.7707	4
CHOYP_PGBM.2.3|m.44777	4
